customer_id,total_orders,total_spent,avg_order_value,max_order_value,avg_delivery_delay,avg_review_score,late_delivery_ratio,avg_installments,avg_freight_value,first_order_date,last_order_date,customer_tenure_days,days_since_purchase,churn_probability
1b240b4652db64faf8dae9227566ca6b,1,140.15,140.15,140.15,-9.0,5.0,0.0,3.0,25.16,2018-08-06,2018-08-06,0,-158,0.7217385147157733
1b338293f35549b5e480b9a3d7bbf3cd,1,135.82,135.82,135.82,-8.0,5.0,0.0,5.0,18.92,2018-08-09,2018-08-09,0,-161,0.741289486375356
1b367aa0e27d23801ca51126afb52321,1,285.74,285.74,285.74,-21.0,4.0,0.0,10.0,28.75,2018-07-02,2018-07-02,0,-123,0.757294036055283
1b36cf62ae1e4c76b0be903a75c4d52c,1,129.67,129.67,129.67,-14.0,5.0,0.0,4.0,19.68,2018-06-29,2018-06-29,0,-120,0.732081136310004
1b3a5726a67f0222890dc9c922f19809,1,111.58,111.58,111.58,-6.0,4.0,0.0,5.0,7.59,2018-04-04,2018-04-04,0,-34,0.7699621278621013
1b4561197d2ab1ddbce1ed27f3aaf25a,1,151.97,151.97,151.97,-5.0,5.0,0.0,6.0,12.07,2018-05-20,2018-05-20,0,-80,0.7250614091722227
1b47e01868a3afb430c5b11dd4a64c19,1,103.35,103.35,103.35,-13.0,4.0,0.0,5.0,23.36,2018-08-05,2018-08-05,0,-157,0.7403129263120144
1b4f0369610bd9e4d237aab3a993bdcd,1,198.25,198.25,198.25,-14.0,4.0,0.0,5.0,19.35,2018-08-10,2018-08-10,0,-162,0.7205358781763196
1b5549f559bd802556906046b50d8ae1,1,70.81,70.81,70.81,-6.0,5.0,0.0,3.0,8.82,2018-03-28,2018-03-28,0,-27,0.7735309570022205
1b578c59aaa40fc41246abb68142e3f2,1,139.94,139.94,139.94,-3.0,5.0,0.0,8.0,27.94,2018-08-15,2018-08-15,0,-167,0.712254278470256
1b5a49a439b86dee0e0bf4ddcdf26c76,1,83.56,83.56,83.56,-35.0,,0.0,4.0,18.56,2018-06-12,2018-06-12,0,-103,0.8343267273663306
1b5d94c383719290f813751e9253d6e3,1,328.84,328.84,328.84,-14.0,5.0,0.0,6.0,38.94,2018-06-21,2018-06-21,0,-112,0.7033790937456917
1b65a9d6bd83772340252ea663eb6a52,1,47.44,47.44,47.44,-2.0,5.0,0.0,2.0,7.54,2018-08-12,2018-08-12,0,-164,0.733684651404298
1b676ae36901ebaeb90253602c519f18,1,49.56,49.56,49.56,-6.0,5.0,0.0,3.0,25.58,2018-08-26,2018-08-26,0,-178,0.7177568105333765
1b6a91170099fdf2d39ef5bc066e38ec,1,132.04,132.04,132.04,-14.0,5.0,0.0,5.0,27.04,2018-07-16,2018-07-16,0,-137,0.736782085443275
1b70b7fe9d34b71a39cecb0f79a6fa89,1,105.57,105.57,105.57,-1.0,4.0,0.0,3.0,6.57,2018-05-19,2018-05-19,0,-79,0.7728593427230233
1b730e245b9e48cc3938dd8aa2dfebc4,2,306.03999999999996,153.01999999999998,153.01999999999998,-12.0,5.0,0.0,4.0,33.22,2018-08-10,2018-08-10,0,-162,0.7340147200461504
1b7acfc0a6269b3a0b573bf43648ca35,1,265.90000000000003,265.90000000000003,265.90000000000003,-8.0,5.0,0.0,5.0,20.91,2018-08-09,2018-08-09,0,-161,0.7145485982017328
1b82007e71296201322c8a836ad49a8f,1,73.47,73.47,73.47,-17.0,5.0,0.0,1.0,23.07,2018-07-14,2018-07-14,0,-135,0.7134723770076001
1b83698cf7a5f87b3769b57bd1325a85,1,79.75,79.75,79.75,-13.0,5.0,0.0,1.0,17.75,2018-07-02,2018-07-02,0,-123,0.7108263962275595
1b850259f3b5b658721fb01061e51eba,1,79.5,79.5,79.5,-16.0,5.0,0.0,7.0,19.61,2018-06-12,2018-06-12,0,-103,0.7375512385306296
1b8cd2bc8b536be7634caf5929c70704,1,46.51,46.51,46.51,0.0,5.0,0.0,1.0,9.01,2018-08-06,2018-08-06,0,-158,0.7631633984894318
1b8ede5a4791e27daf584a5ec611f7d7,1,609.66,609.66,609.66,-13.0,2.0,0.0,1.0,159.66000000000005,2018-03-16,2018-03-16,0,-15,0.7252561239459561
1b96951f204d883b17e4d9cc323dc10a,1,27.46,27.46,27.46,8.0,3.0,1.0,1.0,7.56,2018-07-24,2018-07-24,0,-145,0.7588027371033913
1b985d3713dd6d3170040e3d0aaf8cc9,1,804.72,804.72,804.72,-7.0,4.0,0.0,3.0,54.72,2018-05-08,2018-05-08,0,-68,0.7382472336572152
1bbc72422f5a5a38eabbabc9ca22068b,1,36.89,36.89,36.89,-28.0,4.0,0.0,2.0,18.99,2018-07-19,2018-07-19,0,-140,0.7120095012172682
1bc460ac476cf353ba60f0a5f339f734,1,80.88,80.88,80.88,-8.0,5.0,0.0,1.0,22.99,2018-05-05,2018-05-05,0,-65,0.7167929379558986
1bc53b9a233400e4060e63417a8b9cc6,1,52.58,52.58,52.58,-8.0,5.0,0.0,1.0,7.58,2018-07-05,2018-07-05,0,-126,0.7422256446333837
1bc8d7df252ed7ef6595a0323345ddac,1,60.62,60.62,60.62,-6.0,5.0,0.0,3.0,14.62,2018-08-15,2018-08-15,0,-167,0.7320456725403792
1bd497559d3bb2d34229b14d520878b6,1,53.37,53.37,53.37,-2.0,5.0,0.0,1.0,8.47,2018-08-06,2018-08-06,0,-158,0.7089271893265483
1bda61a5d797758b542169dad729f429,1,158.85000000000002,158.85000000000002,158.85000000000002,-35.0,3.0,0.0,10.0,18.86,2018-06-05,2018-06-05,0,-96,0.8591481045901835
1bdfe41bb922828fb6d4eb176ac20071,1,90.2,90.2,90.2,-30.0,1.0,0.0,4.0,13.2,2018-08-22,2018-08-22,0,-174,0.7221092994699846
1be3aceab3595d6f6b923858d5b44edd,1,1071.11,1071.11,1071.11,-12.0,5.0,0.0,1.0,163.29000000000002,2018-03-27,2018-03-27,0,-26,0.8309142587163569
1be66dc9fe8afd9130ffaa223074cdd8,1,157.66,157.66,157.66,-32.0,5.0,0.0,2.0,22.66,2018-06-04,2018-06-04,0,-95,0.8299862217779196
1be9dec1c6ffd52c7e521433e0545b87,1,51.52,51.52,51.52,-6.0,5.0,0.0,3.0,11.62,2018-04-12,2018-04-12,0,-42,0.8231259370480647
1bec19baa3b9b15b6dfea90d4f534d7d,1,39.19,39.19,39.19,-19.0,1.0,0.0,3.0,18.3,2018-06-18,2018-06-18,0,-109,0.7010766240079437
1bef529baa69f231b14112176ea31608,1,63.44,63.44,63.44,-35.0,5.0,0.0,2.0,18.45,2018-06-14,2018-06-14,0,-105,0.8772871735835374
1c046c32f1026cd41aae355ed7c8585f,1,82.33000000000001,82.33000000000001,82.33000000000001,-8.0,5.0,0.0,3.0,12.43,2018-04-26,2018-04-26,0,-56,0.7280152685505198
1c0cf5b6dc8b8c2c166b6566e1005db8,1,76.38,76.38,76.38,-17.0,5.0,0.0,3.0,16.39,2018-03-19,2018-03-19,0,-18,0.7299460064903152
1c0d78edc13c81d4b1b7a6f83fb8ea57,1,138.75,138.75,138.75,-29.0,5.0,0.0,3.0,11.75,2018-04-19,2018-04-19,0,-49,0.7616780763713819
1c0e9c6e7bde47b5745198ab7e521c1e,1,33.56,33.56,33.56,-6.0,5.0,0.0,3.0,17.76,2018-03-11,2018-03-11,0,-10,0.7253669201915534
1c0f0ab71b8207131776a38cc59cd4bd,1,84.7,84.7,84.7,-7.0,5.0,0.0,8.0,14.8,2018-07-13,2018-07-13,0,-134,0.7363256528251719
1c129b22299b1afc482a52985561cd22,1,73.27,73.27,73.27,-38.0,5.0,0.0,1.0,18.27,2018-06-05,2018-06-05,0,-96,0.840033843793418
1c13acd171a7c659b2130dde04e6947f,1,90.16,90.16,90.16,-42.0,4.0,0.0,1.0,17.22,2018-06-06,2018-06-06,0,-97,0.8297641451210854
1c147c7a4229fc41feca9e5f688b5871,1,674.82,674.82,674.82,-13.0,5.0,0.0,10.0,26.82,2018-08-18,2018-08-18,0,-170,0.789198797793222
1c1a9f7236f1dee52e05e4411a43794c,1,79.28999999999998,79.28999999999998,79.28999999999998,-15.0,5.0,0.0,1.0,19.39,2018-03-23,2018-03-23,0,-22,0.7083773265308444
1c23fa37a6dcae855a1ee2960ca1c957,1,905.18,905.18,905.18,-9.0,5.0,0.0,1.0,145.18,2018-05-22,2018-05-22,0,-82,0.7794471844498422
1c34888248845ed3c9607a2652adad9c,1,40.27,40.27,40.27,-16.0,4.0,0.0,4.0,15.28,2018-06-14,2018-06-14,0,-105,0.7241560403790046
1c34e18df596ef0f35e9a1277707f932,1,64.44,64.44,64.44,-18.0,5.0,0.0,3.0,14.44,2018-04-12,2018-04-12,0,-42,0.7226411076791881
1c3515cb387a43da4c50cc8e76b90af0,1,75.78,75.78,75.78,-6.0,5.0,0.0,1.0,8.88,2018-05-15,2018-05-15,0,-75,0.7185449457311326
1c362ec19c48872fbc1a38557234ae1d,1,153.70000000000002,153.70000000000002,153.70000000000002,-7.0,2.0,0.0,10.0,23.71,2018-08-13,2018-08-13,0,-165,0.7596475705995297
1c3abaa67b20a69745c59b28f18688c5,1,910.1,910.1,910.1,-26.0,5.0,0.0,1.0,21.1,2018-04-20,2018-04-20,0,-50,0.7457535487160553
1c3d8766b5f8b24d7e95001ce31d1d38,1,14.89,14.89,14.89,-5.0,5.0,0.0,1.0,7.39,2018-08-28,2018-08-28,0,-180,0.7624115471889426
1c493ec5d1ea416ebfad2dc2a28fe25d,1,188.51,188.51,188.51,-7.0,4.0,0.0,6.0,9.02,2018-03-10,2018-03-10,0,-9,0.7324116678013353
1c506b7ce767bed0b88f0861d9c4be89,1,56.78,56.78,56.78,-9.0,5.0,0.0,1.0,14.78,2018-04-07,2018-04-07,0,-37,0.7268027658527764
1c6168ef4f5ddbdedf48f60a4e21128e,1,76.38,76.38,76.38,-9.0,5.0,0.0,3.0,16.39,2018-04-16,2018-04-16,0,-46,0.7420145120867447
1c6f44e4eb63d6a08b1a44ab8aa0d932,1,33.65,33.65,33.65,-28.0,4.0,0.0,1.0,19.95,2018-03-05,2018-03-05,0,-4,0.7129904848000739
1c76b7133be1eb64e6314d5b0685f47f,1,205.5,205.5,205.5,-13.0,5.0,0.0,10.0,67.5,2018-07-23,2018-07-23,0,-144,0.7623218299769998
1c7e5b9a91a01eef9a4a9c64fe4ac441,1,128.25,128.25,128.25,-30.0,5.0,0.0,4.0,18.35,2018-05-26,2018-05-26,0,-86,0.774116311402685
1c83b73238f155f8726794789086c6a6,2,154.2,77.1,77.1,-8.0,5.0,0.0,1.0,22.2,2018-07-20,2018-07-20,0,-141,0.7194163124243537
1c845f6f154945eecef2938de48d74ef,1,268.62,268.62,268.62,-8.0,5.0,0.0,5.0,19.62,2018-03-29,2018-03-29,0,-28,0.7144748253652402
1c9c9037a0b8785a354eff038ab99fc2,1,203.9,203.9,203.9,-6.0,5.0,0.0,10.0,14.9,2018-08-12,2018-08-12,0,-164,0.774839750630074
1ca6b9732b728ee8b3845345b756a83a,1,64.0,64.0,64.0,-10.0,4.0,0.0,3.0,19.5,2018-07-25,2018-07-25,0,-146,0.7307840720790924
1cacaad02da03c1de0ac785137da2f6b,1,76.31,76.31,76.31,-10.0,4.0,0.0,1.0,22.31,2018-08-02,2018-08-02,0,-154,0.7061139945838191
1cca320c8938b55f28f325396ca0457e,1,253.23,253.23,253.23,-11.0,4.0,0.0,5.0,63.35,2018-07-09,2018-07-09,0,-130,0.705927474506065
1cd2f43dff52b795d183524bdc21e5aa,1,106.43,106.43,106.43,-9.0,5.0,0.0,7.0,11.53,2018-05-02,2018-05-02,0,-62,0.8412701740458169
1cd692deef2d7185f844c03f3f29599f,1,139.74,139.74,139.74,-33.0,5.0,0.0,2.0,15.75,2018-06-01,2018-06-01,0,-92,0.7711298914086546
1cd94d9438e7e24ac46fe5c1b90b38d7,1,575.44,575.44,575.44,-4.0,5.0,0.0,1.0,40.44,2018-05-12,2018-05-12,0,-72,0.7120383899015595
1cddf32e75b16d683001b555f0d3914a,1,118.6,118.6,118.6,-36.0,4.0,0.0,5.0,38.61,2018-05-28,2018-05-28,0,-88,0.7695706150834593
1ce32b754efb922a7fe5f88d2ab49062,1,104.32,104.32,104.32,-17.0,5.0,0.0,3.0,34.52,2018-04-12,2018-04-12,0,-42,0.7183473043626253
1ce59f480a5fbb7054f9f8e59c577858,1,117.58,117.58,117.58,-16.0,5.0,0.0,6.0,52.58,2018-04-20,2018-04-20,0,-50,0.7230759855005172
1ce71347141b46f48d7e62c4b732c4d9,1,136.87,136.87,136.87,-8.0,5.0,0.0,8.0,11.97,2018-05-17,2018-05-17,0,-77,0.7350869006974601
1ceac3bdaa825ff830917e131f85a2ce,1,68.22,68.22,68.22,-18.0,5.0,0.0,3.0,18.23,2018-05-05,2018-05-05,0,-65,0.7075731457414688
1ced4937382c20943b262c23a2348dc9,1,138.28,138.28,138.28,-31.0,5.0,0.0,1.0,23.38,2018-05-06,2018-05-06,0,-66,0.8437107887945992
1cefecd08a908f264a214c2e07f2d3ec,1,546.12,546.12,546.12,-12.0,5.0,0.0,1.0,108.12,2018-05-12,2018-05-12,0,-72,0.7116089716050769
1cf2f472e1fa4f84dc3f3cf379c155b8,1,51.22,51.22,51.22,-17.0,5.0,0.0,5.0,15.23,2018-05-05,2018-05-05,0,-65,0.7268567756645333
1d03153fa9957f06d124c663a388e49b,1,92.83,92.83,92.83,-8.0,3.0,0.0,2.0,7.94,2018-04-04,2018-04-04,0,-34,0.7314549837239757
1d0436d51f94ba63899c1c16aa7f51bc,1,393.29,393.29,393.29,-18.0,5.0,0.0,10.0,24.29,2018-03-13,2018-03-13,0,-12,0.7883366056963826
1d0bde0533c8bc42fc1362a0bc554429,1,173.46,173.46,173.46,-30.0,5.0,0.0,8.0,13.56,2018-05-31,2018-05-31,0,-91,0.7277154525675086
1d0da8bb4dd97014f97ee0e96df2be75,1,175.3,175.3,175.3,-8.0,1.0,0.0,10.0,25.4,2018-07-16,2018-07-16,0,-137,0.7171674288344626
1d11acf6e954df528e6a0b28a454d646,1,126.19,126.19,126.19,-4.0,5.0,0.0,6.0,15.87,2018-08-04,2018-08-04,0,-156,0.7073660856983092
1d1300e5823331f1065112a2a6aa5b19,1,38.76,38.76,38.76,-21.0,1.0,0.0,3.0,14.78,2018-06-05,2018-06-05,0,-96,0.7437661509700751
1d1675fc8bb113d2244bf8778d7074e5,1,718.89,718.89,718.89,-33.0,5.0,0.0,8.0,19.99,2018-06-13,2018-06-13,0,-104,0.7708301679978915
1d1c8cdd81b98a8504f8d8137d525fc1,1,111.69,111.69,111.69,-14.0,2.0,0.0,8.0,11.79,2018-04-18,2018-04-18,0,-48,0.7305330559386722
1d26d38a56e51a4def7520f3e3ad62e2,1,89.3,89.3,89.3,-7.0,1.0,0.0,1.0,9.31,2018-07-31,2018-07-31,0,-152,0.744390257761372
1d2830eca44109fe01eb92696f99baf9,1,129.87,129.87,129.87,4.0,5.0,1.0,1.0,9.97,2018-08-05,2018-08-05,0,-157,0.8254541031027061
1d2c128be5032238def9ffba1fc3076a,1,49.23,49.23,49.23,-11.0,5.0,0.0,4.0,13.33,2018-05-09,2018-05-09,0,-69,0.7342689034205186
1d2e6eb8cf8eaae12272970e4cfc4c43,1,48.02,48.02,48.02,-5.0,4.0,0.0,4.0,9.02,2018-08-24,2018-08-24,0,-176,0.7144726506468442
1d331c1175b7c788fdf7b44b6dc26627,1,84.58,84.58,84.58,-11.0,4.0,0.0,8.0,15.58,2018-08-03,2018-08-03,0,-155,0.7378186053872631
1d38e09bf3ba5793913255c5a736c6e6,1,2022.02,2022.02,2022.02,-25.0,4.0,0.0,8.0,123.02,2018-05-14,2018-05-14,0,-74,0.7651219869011976
1d3b24ba06f2e3fa4bfa74fd70d2310f,1,26.38,26.38,26.38,-8.0,5.0,0.0,1.0,7.39,2018-05-07,2018-05-07,0,-67,0.7345254844763595
1d3de70085b48ac61b4c235af55b9522,1,33.03,33.03,33.03,-9.0,5.0,0.0,1.0,7.39,2018-05-13,2018-05-13,0,-73,0.7000506557981394
1d3e643209846ffadac771cc5dc1ed4b,1,102.48,102.48,102.48,-13.0,3.0,0.0,5.0,27.48,2018-07-23,2018-07-23,0,-144,0.727049655111926
1d47feb38990a3b5bf7f09ddb3348370,1,68.15,68.15,68.15,-8.0,4.0,0.0,2.0,11.15,2018-05-05,2018-05-05,0,-65,0.8829642549370614
1d4cc802687967bdde540ab57f9fbd55,1,84.14,84.14,84.14,-13.0,5.0,0.0,1.0,11.15,2018-04-12,2018-04-12,0,-42,0.8401445208738642
1d4cdfbfb460efee13d334b446b54bdd,1,69.9,69.9,69.9,-8.0,5.0,0.0,1.0,0.0,2018-04-24,2018-04-24,0,-54,0.714834100488859
1d4ed4dda73e2e995a8265c9e1e88867,1,110.32,110.32,110.32,-5.0,4.0,0.0,1.0,11.32,2018-03-12,2018-03-12,0,-11,0.8469206769845696
1d585abcb406c002e59a9276c8124520,1,360.13,360.13,360.13,-6.0,5.0,0.0,5.0,21.13,2018-04-16,2018-04-16,0,-46,0.7021588603807177
1d5dae086b3f7fe285742c43193265a5,1,79.53,79.53,79.53,-12.0,5.0,0.0,1.0,16.63,2018-07-07,2018-07-07,0,-128,0.7095927128988522
1d6db6bde1eb5d91ce0063247e6d6303,1,53.9,53.9,53.9,-9.0,4.0,0.0,2.0,9.0,2018-06-28,2018-06-28,0,-119,0.7113155686111632
1d6e9c33f7ee14a1f4e320fc43a2515a,1,473.73,473.73,473.73,-13.0,5.0,0.0,10.0,75.03,2018-07-04,2018-07-04,0,-125,0.7599469792791662
1d6f3ef21f84fb799b1b00d422c6c578,1,72.78,72.78,72.78,-9.0,5.0,0.0,2.0,8.88,2018-03-23,2018-03-23,0,-22,0.7333048694434546
1d734c634745b4b85d598e2f097c828a,1,67.93,67.93,67.93,-38.0,5.0,0.0,1.0,18.23,2018-06-04,2018-06-04,0,-95,0.9108306271447578
1d7851c5569233818d755ddfc96bb5eb,1,114.67,114.67,114.67,11.0,5.0,1.0,1.0,9.67,2018-08-15,2018-08-15,0,-167,0.8309340158353787
1d81897f8575a3eaab41b9363a1e2e0a,1,77.99000000000001,77.99000000000001,77.99000000000001,-33.0,4.0,0.0,1.0,18.0,2018-06-05,2018-06-05,0,-96,0.827689150724209
1d8a4affc06abc7f45a7bc907d06821f,1,153.87,153.87,153.87,-13.0,4.0,0.0,7.0,13.97,2018-05-04,2018-05-04,0,-64,0.7418880848820224
1d8d049d2320a51520300f4b41dae8f8,1,399.95,399.95,399.95,-43.0,3.0,0.0,3.0,19.95,2018-03-14,2018-03-14,0,-13,0.7637308865780832
1d917604cae5efcfe88ac9a27f8455d8,1,759.75,759.75,759.75,-14.0,5.0,0.0,1.0,134.75,2018-04-24,2018-04-24,0,-54,0.7575911098981745
1d91cf6cc20b01f12621a12c0980c84c,2,123.74000000000001,61.870000000000005,61.870000000000005,-3.0,1.5,0.0,2.0,8.88,2018-05-02,2018-05-02,0,-62,0.7707924913364996
1d93c38087f43927ad29cdbd73a1a01b,1,176.99,176.99,176.99,-14.0,5.0,0.0,4.0,18.99,2018-04-02,2018-04-02,0,-32,0.7124346961287423
1d96907104845395d097a938ba735edf,1,91.62,91.62,91.62,-15.0,5.0,0.0,8.0,42.62,2018-08-03,2018-08-03,0,-155,0.7270178793968362
1d96ca9c6b79fe73bcad683eb98a4c56,1,147.78,147.78,147.78,-34.0,5.0,0.0,1.0,18.78,2018-05-10,2018-05-10,0,-70,0.8380173694838402
1d981393e7512dec94db1473ec885816,1,128.55,128.55,128.55,-12.0,3.0,0.0,10.0,18.65,2018-03-09,2018-03-09,0,-8,0.7507128192254483
1d9de47f112e80956b5c6cb240318e4d,1,239.57,239.57,239.57,-10.0,5.0,0.0,10.0,39.67,2018-08-11,2018-08-11,0,-163,0.7764931400671317
1d9f74e07b4bb44ceb73e68c4f3036ac,1,188.51,188.51,188.51,-5.0,5.0,0.0,3.0,9.02,2018-05-18,2018-05-18,0,-78,0.7423702079525012
1da06fdbdc30694422db7444851502c4,1,133.25,133.25,133.25,-16.0,4.0,0.0,8.0,23.35,2018-03-28,2018-03-28,0,-27,0.7240316942005803
1da77576f75de6e11b97a887bf8b353a,1,87.2,87.2,87.2,-4.0,1.0,0.0,3.0,9.3,2018-07-24,2018-07-24,0,-145,0.7530587996376497
1da9a73d0f1aeaac95cb8d7fa0e272f0,1,47.83,47.83,47.83,-28.0,4.0,0.0,3.0,22.93,2018-04-16,2018-04-16,0,-46,0.7409886108930637
1db1708a6143b3cf20f1dcb77d6aac75,1,383.25,383.25,383.25,-19.0,5.0,0.0,10.0,33.45,2018-04-23,2018-04-23,0,-53,0.7704522160771163
1db2b65fe180603deddda6476084b52f,1,807.2,807.2,807.2,-20.0,5.0,0.0,10.0,33.45,2018-05-28,2018-05-28,0,-88,0.7888750486591053
1db832261819c0a9f78efbc0dd77f2a3,1,47.31,47.31,47.31,-10.0,4.0,0.0,4.0,15.32,2018-07-26,2018-07-26,0,-147,0.7306494947182921
1dbb9f7a4861e11d0bd9c1a69c6c9c93,1,625.78,625.78,625.78,-8.0,5.0,0.0,8.0,26.13,2018-07-20,2018-07-20,0,-141,0.7044889279169786
1dbedd82802de22ae6aa890ed7c09669,1,109.21,109.21,109.21,-6.0,5.0,0.0,3.0,29.31,2018-08-27,2018-08-27,0,-179,0.7134706472617215
1dc00a26f0c615d12cf874964e187c14,1,103.26,103.26,103.26,-15.0,5.0,0.0,5.0,23.36,2018-06-30,2018-06-30,0,-121,0.728562700345599
1dc263ed63c9e97d12f3541f9c1e69dc,1,86.58000000000001,86.58000000000001,86.58000000000001,-15.0,5.0,0.0,8.0,16.68,2018-08-13,2018-08-13,0,-165,0.7221631850481157
1dc39ef0968a2aa4522c242710d45c81,1,45.78,45.78,45.78,-8.0,5.0,0.0,1.0,7.53,2018-08-24,2018-08-24,0,-176,0.7358960054861431
1dc9dd1db9aebd0a3c03eefeb3f7ee1f,1,63.73,63.73,63.73,1.0,5.0,1.0,2.0,22.93,2018-03-07,2018-03-07,0,-6,0.7075473200713748
1dd47f0ace79cd4c8b2e0e3e428dc290,1,83.17,83.17,83.17,7.0,3.0,1.0,1.0,9.27,2018-08-21,2018-08-21,0,-173,0.7624660341616949
1dda9292985a1cff6f564e142b6a430d,1,1372.22,1372.22,1372.22,-9.0,5.0,0.0,1.0,77.22,2018-07-31,2018-07-31,0,-152,0.8388380737926877
1ddcc619647ca008fdc24f8302c8573f,1,36.16,36.16,36.16,-8.0,3.0,0.0,2.0,14.46,2018-07-24,2018-07-24,0,-145,0.7231503082337569
1de5807441f95aea250436dfeded7acf,1,756.01,756.01,756.01,-26.0,5.0,0.0,8.0,23.01,2018-06-10,2018-06-10,0,-101,0.7196635646983123
1de595522022ac1c1c7561673a6d71ef,1,79.41,79.41,79.41,-7.0,4.0,0.0,1.0,9.42,2018-03-07,2018-03-07,0,-6,0.7165709663236624
1df603a36119050f00614b6f35a2461f,7,979.79,139.97,139.97,-11.0,4.0,0.0,1.0,21.47,2018-06-11,2018-06-11,0,-102,0.7984537763405387
1e0351073aabf183571573d2c809c4de,1,139.82,139.82,139.82,-32.0,4.0,0.0,10.0,16.83,2018-06-05,2018-06-05,0,-96,0.7928097159086746
1e0a2f52a05b3b800b29838afcced0e9,1,89.65,89.65,89.65,-3.0,5.0,0.0,8.0,19.68,2018-07-31,2018-07-31,0,-152,0.7127699400564974
1e0a457fc59c18e16237e1fe1621d66c,1,27.36,27.36,27.36,-4.0,5.0,0.0,1.0,7.87,2018-05-03,2018-05-03,0,-63,0.7018121792007125
1e0ecdd1a95175877636d4d57ac4775c,1,56.23,56.23,56.23,-10.0,5.0,0.0,4.0,38.08,2018-04-09,2018-04-09,0,-39,0.7427966498190298
1e12754604af85397680cb28482f73a6,1,1828.41,1828.41,1828.41,-17.0,4.0,0.0,10.0,29.41,2018-05-24,2018-05-24,0,-84,0.8095640832155953
1e1eeb9b7a16eb780c2728c498d5ea2b,1,46.48,46.48,46.48,-27.0,5.0,0.0,4.0,21.48,2018-06-26,2018-06-26,0,-117,0.7398553987967493
1e205ee45018f8c68daf62359c9c0755,1,202.98,202.98,202.98,-13.0,5.0,0.0,7.0,13.98,2018-06-28,2018-06-28,0,-119,0.7161790935294203
1e268e4d4dd343a3d8bcb8bc78839569,1,23.19,23.19,23.19,-6.0,3.0,0.0,1.0,8.29,2018-07-17,2018-07-17,0,-138,0.7344539854337137
1e2805c0173170a09ce422b2dab60c30,1,69.44,69.44,69.44,-4.0,5.0,0.0,3.0,19.54,2018-08-20,2018-08-20,0,-172,0.7023257738081482
1e34da36bb68dd1d93a0f40afae7210a,1,215.5,215.5,215.5,-36.0,5.0,0.0,3.0,65.5,2018-08-13,2018-08-13,0,-165,0.7446711810640242
1e442ae42cba4e82336cb1c367c7b75d,2,211.0,105.5,105.5,-7.0,4.0,0.0,4.0,15.51,2018-03-09,2018-03-09,0,-8,0.724985541593682
1e44951cea9cac0d305ae89e6b2247ee,1,683.57,683.57,683.57,-13.0,5.0,0.0,15.0,57.57,2018-05-13,2018-05-13,0,-73,0.7536059075774755
1e512c6eb672d5c4b47268752d86060b,1,195.63,195.63,195.63,-9.0,5.0,0.0,3.0,16.14,2018-05-07,2018-05-07,0,-67,0.7056023789203152
1e59e315349bf9f24c7837da34c658e8,1,607.98,607.98,607.98,-29.0,5.0,0.0,6.0,21.98,2018-06-03,2018-06-03,0,-94,0.7699120154552435
1e617abc89da2e263995e6a978758250,1,99.9,99.9,99.9,-7.0,5.0,0.0,4.0,0.0,2018-05-07,2018-05-07,0,-67,0.7921320608783989
1e61e36af8fe328f476f84c356416d74,1,76.28999999999998,76.28999999999998,76.28999999999998,-13.0,4.0,0.0,1.0,16.39,2018-04-27,2018-04-27,0,-57,0.7049156207761896
1e65961d04cfd45afd328fcca0e9b53d,1,42.39,42.39,42.39,-7.0,5.0,0.0,1.0,7.39,2018-04-23,2018-04-23,0,-53,0.7093804674222003
1e6e8604e5189a58669534b84d2bdcbb,1,36.96,36.96,36.96,-35.0,5.0,0.0,1.0,22.06,2018-06-10,2018-06-10,0,-101,0.8778504358370885
1e73191ece95714fe9d6527505c55807,1,66.44,66.44,66.44,-13.0,5.0,0.0,6.0,16.54,2018-08-18,2018-08-18,0,-170,0.7352607586129087
1e7347c98af2c5dd3b24ef197d20e0ce,1,67.44,67.44,67.44,-7.0,5.0,0.0,6.0,18.44,2018-08-02,2018-08-02,0,-154,0.7294346094698783
1e7669e900934e588bb96f581c45d359,1,329.06,329.06,329.06,-12.0,5.0,0.0,4.0,29.16,2018-04-10,2018-04-10,0,-40,0.7095811629389011
1e79508ae1db3fd8cc165bf3ca7a0916,1,33.79,33.79,33.79,-9.0,4.0,0.0,3.0,15.79,2018-03-04,2018-03-04,0,-3,0.7468538430891539
1e79e4f1a4653e041c3ce1ddb2ff239f,3,216.42000000000002,72.14,72.14,-10.0,5.0,0.0,1.0,23.14,2018-07-31,2018-07-31,0,-152,0.7219568820212874
1e7c63005e58c8c02c20ef58f76735a0,2,89.6,44.8,44.8,-25.0,5.0,0.0,1.0,11.39,2018-05-08,2018-05-08,0,-68,0.8437227776808669
1e7cd41ad33991231a3bf8a82c39fb00,1,62.46,62.46,62.46,-9.0,5.0,0.0,3.0,22.56,2018-07-31,2018-07-31,0,-152,0.7383410777373853
1e889a782d674324faeacb81ad066144,1,340.64,340.64,340.64,-10.0,4.0,0.0,3.0,154.84,2018-07-03,2018-07-03,0,-124,0.7076205717889599
1e8c548eef0854e00134eb5ca82d2670,1,118.17,118.17,118.17,-7.0,4.0,0.0,2.0,9.27,2018-06-11,2018-06-11,0,-102,0.7235901623057042
